Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Product ID,Sales ID,Sales,Quantity,Discount,Profit
CA-2016-104689,12/1/2016,12/5/2016,Standard Class,FH-14365,Corporate,OFF-AR-10001149,3,23.04,8,0,6.912
CA-2016-146423,4/21/2016,4/21/2016,Same Day,BT-11680,Consumer,OFF-AR-10004817,3,15.48,3,0,4.4892
CA-2016-146423,4/21/2016,4/21/2016,Same Day,BT-11680,Consumer,OFF-PA-10003797,6,51.84,8,0,24.8832
CA-2017-140781,8/3/2017,8/7/2017,Standard Class,AB-10105,Consumer,TEC-AC-10000682,8,39.816,3,0.2,7.4655
CA-2017-141747,8/3/2017,8/8/2017,Second Class,SC-20230,Corporate,OFF-ST-10003996,19,16.06,1,0,4.1756
CA-2017-142776,12/11/2017,12/14/2017,Second Class,RS-19870,Home Office,OFF-EN-10003160,4,7.28,1,0,3.4944
CA-2017-142776,12/11/2017,12/14/2017,Second Class,RS-19870,Home Office,OFF-BI-10002012,11,5.4,3,0,2.592
CA-2015-167479,3/14/2015,3/19/2015,Standard Class,AI-10855,Consumer,OFF-PA-10002105,12,19.44,3,0,9.3312
CA-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420,Corporate,FUR-FU-10000397,3,39.88,2,0,11.1664
CA-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420,Corporate,FUR-FU-10000758,4,79.44,3,0,28.5984
US-2017-120908,9/30/2017,10/2/2017,First Class,BF-10975,Corporate,OFF-LA-10004677,8,20.664,7,0.2,6.9741
CA-2016-152646,11/21/2016,11/26/2016,Standard Class,TH-21235,Corporate,OFF-PA-10004451,13,32.4,5,0,15.552
CA-2017-103765,11/24/2017,11/30/2017,Standard Class,JG-15310,Corporate,OFF-AP-10002311,5,13.762,1,0.8,-24.7716
US-2017-118157,11/14/2017,11/17/2017,First Class,AW-10930,Home Office,OFF-EN-10004459,5,15.28,2,0,7.4872
US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,Consumer,OFF-ST-10002352,7,44.688,7,0.2,3.3516
US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,Consumer,FUR-BO-10000780,14,301.47,3,0.5,-204.9996
CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Consumer,OFF-LA-10000248,11,11.07,3,0,5.2029
CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Consumer,FUR-TA-10003473,9,1504.52,4,0,346.0396
CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Consumer,OFF-PA-10004355,13,25.92,4,0,12.4416
CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,OFF-BI-10001308,6,7.536,6,0.8,-13.188
CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,OFF-BI-10003094,2,1.408,2,0.8,-2.3232
CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,OFF-BI-10004040,9,4.144,4,0.8,-6.4232
CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,OFF-ST-10002485,7,52.752,3,0.2,-12.5286
CA-2017-140515,3/19/2017,3/24/2017,Standard Class,GZ-14545,Corporate,OFF-AP-10001205,17,381.36,7,0,106.7808
CA-2014-153619,11/3/2014,11/3/2014,Same Day,TC-21535,Home Office,OFF-AR-10001868,20,6.72,4,0,3.36
CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,Consumer,OFF-BI-10003429,5,15.192,3,0.2,5.5071
CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,Consumer,OFF-PA-10002689,20,58.32,9,0,27.9936
CA-2014-148383,12/27/2014,12/31/2014,Standard Class,RP-19390,Consumer,OFF-BI-10003650,12,946.764,6,0.7,-694.2936
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,FUR-FU-10001889,14,94.68,9,0,31.2444
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,OFF-ST-10000321,15,23.67,3,0,0.9468
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,TEC-PH-10001530,4,1091.168,4,0.2,68.198
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,OFF-AR-10004752,7,18.69,7,0,5.2332
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,FUR-TA-10001539,1,568.728,3,0.2,28.4364
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,OFF-BI-10001553,3,7.312,1,0.2,2.5592
CA-2017-138156,2/11/2017,2/14/2017,First Class,MM-17260,Consumer,FUR-FU-10003601,6,147.568,2,0.2,-3.6892
CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Corporate,OFF-PA-10001685,12,56.784,7,0.2,20.5842
CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Corporate,OFF-BI-10001097,14,5.607,3,0.7,-3.9249
CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Corporate,OFF-AR-10001662,12,6.576,3,0.2,0.5754
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,OFF-BI-10002609,20,14.304,6,0.2,4.6488
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,FUR-BO-10004218,14,119.833,1,0.15,7.049
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,OFF-AR-10003251,14,5.56,2,0,2.224
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,OFF-PA-10002365,4,32.4,5,0,15.552
CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,Home Office,OFF-AR-10003651,14,9.84,3,0,2.8536
CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,Home Office,OFF-AR-10003732,11,2.78,1,0,0.7228
CA-2016-127761,11/10/2016,11/14/2016,Standard Class,SW-20275,Consumer,OFF-BI-10002557,7,3.64,1,0.2,1.365
CA-2016-127761,11/10/2016,11/14/2016,Standard Class,SW-20275,Consumer,TEC-PH-10003691,2,881.93,7,0,220.4825
CA-2016-105354,12/2/2016,12/6/2016,Standard Class,PW-19030,Corporate,OFF-BI-10001107,5,115.84,8,0,54.4448
CA-2017-155712,3/2/2017,3/8/2017,Standard Class,KD-16615,Corporate,OFF-BI-10004224,18,107.648,2,0.2,33.64
CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,Consumer,TEC-AC-10001114,15,199.95,5,0,63.984
CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,Consumer,OFF-PA-10002005,5,12.96,2,0,6.2208
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,FUR-CH-10001146,9,60.89,1,0,15.2225
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,OFF-LA-10004853,18,14.94,3,0,6.8724
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,OFF-BI-10004728,6,9.64,2,0,4.4344
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,FUR-FU-10002298,10,332.94,3,0,53.2704
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,OFF-BI-10004654,5,51.9,3,0,24.393
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,OFF-ST-10002583,20,64.96,2,0,2.5984
CA-2017-167976,11/11/2017,11/14/2017,Second Class,JL-15505,Consumer,OFF-SU-10004661,13,25.5,3,0,6.63
CA-2017-111388,9/2/2017,9/2/2017,Same Day,SU-20665,Home Office,FUR-CH-10003061,11,215.976,3,0.2,-2.6997
CA-2015-124499,10/9/2015,10/13/2015,Standard Class,FM-14380,Consumer,FUR-CH-10000513,20,389.97,3,0,35.0973
CA-2015-124499,10/9/2015,10/13/2015,Standard Class,FM-14380,Consumer,OFF-AP-10002191,17,269.91,5,0.1,53.982
US-2017-128118,11/24/2017,12/1/2017,Standard Class,MY-17380,Corporate,OFF-BI-10000216,14,11.673,3,0.7,-7.782
US-2017-128118,11/24/2017,12/1/2017,Standard Class,MY-17380,Corporate,OFF-EN-10003448,3,64.848,7,0.2,24.318
CA-2014-125759,2/8/2014,2/9/2014,First Class,NM-18445,Home Office,FUR-FU-10002111,7,14.56,2,0,5.5328
CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,Consumer,FUR-CH-10001545,10,102.582,1,0.1,6.8388
CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,Consumer,OFF-PA-10002947,5,20.04,3,0,9.6192
US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Consumer,OFF-BI-10003476,4,32.088,7,0.2,11.2308
US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Consumer,OFF-BI-10001359,5,4305.552,6,0.2,1453.1238
CA-2016-100510,5/12/2016,5/17/2016,Standard Class,HM-14860,Corporate,FUR-FU-10000320,9,10.02,3,0,4.4088
CA-2016-100510,5/12/2016,5/17/2016,Standard Class,HM-14860,Corporate,TEC-PH-10001835,16,631.96,4,0,303.3408
CA-2017-146983,9/2/2017,9/6/2017,Standard Class,AH-10210,Consumer,OFF-BI-10003650,12,1577.94,3,0,757.4112
US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,Corporate,OFF-AR-10000937,11,255.85,7,0,112.574
CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Corporate,OFF-ST-10000532,7,184.704,6,0.2,13.8528
CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Corporate,TEC-AC-10001267,15,47.92,2,0.2,11.98
CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Consumer,OFF-LA-10004853,10,15.936,4,0.2,5.1792
CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Consumer,OFF-BI-10001759,13,8.001,7,0.7,-5.6007
CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Consumer,FUR-CH-10003379,12,398.972,2,0.3,-28.498
CA-2016-166772,9/20/2016,9/24/2016,Standard Class,HJ-14875,Home Office,FUR-BO-10002853,3,163.88,2,0,40.97
US-2017-152898,9/11/2017,9/15/2017,Standard Class,CB-12025,Consumer,OFF-AP-10000027,6,67.9,5,0,20.37
CA-2016-160486,12/30/2016,1/4/2017,Standard Class,EH-14185,Consumer,OFF-PA-10002421,18,72.224,4,0.2,25.2784
CA-2017-102218,9/2/2017,9/4/2017,Second Class,LW-17215,Consumer,OFF-LA-10002475,18,11.696,2,0.2,3.9474
CA-2014-161032,11/18/2014,11/23/2014,Standard Class,MK-17905,Corporate,FUR-CH-10001482,10,392.94,3,0,43.2234
CA-2015-102778,11/21/2015,11/24/2015,First Class,JH-15820,Consumer,FUR-FU-10000087,10,18.176,1,0.2,4.7712
CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,Home Office,OFF-BI-10003166,13,6.888,3,0.8,-11.0208
CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,Home Office,FUR-TA-10000688,14,457.485,3,0.3,-84.9615
US-2017-165456,11/30/2017,12/3/2017,First Class,TB-21625,Consumer,FUR-CH-10003981,20,1079.316,6,0.3,-15.4188
CA-2014-111857,4/23/2014,4/26/2014,Second Class,NM-18445,Home Office,OFF-PA-10001878,16,48.91,1,0,22.9877
CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Consumer,OFF-AR-10002375,5,9.84,3,0,2.8536
CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Consumer,OFF-BI-10004965,7,34.5,3,0,15.525
CA-2017-124114,3/2/2017,3/2/2017,Same Day,RS-19765,Corporate,OFF-BI-10004022,10,0.556,1,0.8,-0.9452
US-2017-116505,11/17/2017,11/21/2017,Second Class,TB-21625,Consumer,OFF-BI-10000050,5,43.8,6,0,20.586
CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,Corporate,OFF-PA-10002464,7,13.872,3,0.2,5.0286
CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,Corporate,FUR-BO-10004709,13,115.96,4,0.5,-64.9376
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,TEC-AC-10003590,4,41.424,2,0.2,8.2848
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,TEC-PH-10003357,2,244.768,4,0.2,24.4768
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,OFF-AR-10003373,19,74.352,3,0.2,6.5058
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,OFF-BI-10003676,5,4.312,2,0.8,-6.8992
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,FUR-CH-10000225,3,56.686,1,0.3,-20.245
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,TEC-PH-10001870,16,97.968,2,0.2,6.123
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,OFF-AR-10003481,2,7.872,3,0.2,0.8856
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,OFF-PA-10003936,18,15.552,3,0.2,5.4432
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,OFF-BI-10000320,13,1.476,1,0.8,-2.2878
CA-2015-137603,9/19/2015,9/24/2015,Standard Class,MH-17290,Home Office,OFF-AR-10001972,16,8.4,5,0,2.184
CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Consumer,OFF-AR-10003829,16,6.56,2,0,1.9024
CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Consumer,OFF-AR-10003338,12,14.88,2,0,3.72
CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Consumer,TEC-AC-10002558,11,45.48,4,0,15.918
CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Consumer,OFF-AR-10000034,9,25.44,6,0,9.9216
US-2016-102141,8/26/2016,8/31/2016,Standard Class,KD-16615,Corporate,OFF-BI-10001510,16,146.688,8,0.2,45.84
CA-2017-148642,3/6/2017,3/12/2017,Standard Class,DW-13540,Consumer,OFF-LA-10000134,4,4.928,2,0.2,1.7248
CA-2017-148642,3/6/2017,3/12/2017,Standard Class,DW-13540,Consumer,OFF-AR-10000588,17,63.488,4,0.2,4.7616
CA-2015-111948,11/11/2015,11/11/2015,Same Day,AG-10495,Corporate,OFF-ST-10003282,15,418.32,7,0,117.1296
CA-2015-111948,11/11/2015,11/11/2015,Same Day,AG-10495,Corporate,OFF-AP-10002311,20,123.858,2,0.1,46.7908
CA-2016-161907,4/5/2016,4/9/2016,Standard Class,JH-16180,Consumer,TEC-PH-10000141,10,118.782,3,0.4,-27.7158
CA-2016-161907,4/5/2016,4/9/2016,Standard Class,JH-16180,Consumer,OFF-SU-10000646,17,769.184,4,0.2,-163.4516
CA-2017-124940,2/21/2017,2/26/2017,Standard Class,DK-13090,Consumer,TEC-AC-10002076,19,47.904,1,0.2,-2.994
US-2017-108343,7/20/2017,7/25/2017,Standard Class,AR-10825,Corporate,OFF-PA-10000743,3,13.36,2,0,6.4128
US-2017-108343,7/20/2017,7/25/2017,Standard Class,AR-10825,Corporate,FUR-CH-10002780,6,163.764,2,0.1,25.4744
US-2017-108343,7/20/2017,7/25/2017,Standard Class,AR-10825,Corporate,FUR-FU-10000747,7,183.92,4,0,31.2664
US-2016-111563,11/4/2016,11/8/2016,Standard Class,SM-20005,Consumer,FUR-FU-10002445,20,11.376,3,0.6,-5.688
US-2016-111563,11/4/2016,11/8/2016,Standard Class,SM-20005,Consumer,FUR-FU-10000723,9,66.112,4,0.6,-84.2928
CA-2017-121853,9/23/2017,9/29/2017,Standard Class,DB-13660,Consumer,OFF-PA-10003641,19,211.04,8,0,97.0784
CA-2017-121853,9/23/2017,9/29/2017,Standard Class,DB-13660,Consumer,FUR-CH-10003973,19,594.816,2,0.2,59.4816
CA-2017-121853,9/23/2017,9/29/2017,Standard Class,DB-13660,Consumer,OFF-BI-10000977,6,72.96,3,0.2,23.712
US-2017-130687,9/7/2017,9/10/2017,First Class,PF-19225,Consumer,FUR-FU-10004053,2,80.96,4,0,34.8128
US-2017-130687,9/7/2017,9/10/2017,First Class,PF-19225,Consumer,TEC-PH-10002033,5,455.712,2,0.2,34.1784
US-2017-130687,9/7/2017,9/10/2017,First Class,PF-19225,Consumer,OFF-AR-10004260,1,25.98,1,0,7.2744
CA-2015-164497,11/28/2015,11/30/2015,First Class,AJ-10945,Consumer,OFF-AP-10004655,11,45.28,4,0,15.3952
US-2015-153283,11/12/2015,11/18/2015,Standard Class,EB-14110,Consumer,OFF-EN-10001539,13,15.56,2,0,7.3132
CA-2016-108056,9/29/2016,10/3/2016,Standard Class,ES-14080,Corporate,TEC-PH-10001817,6,859.2,3,0.2,75.18
CA-2017-127726,9/11/2017,9/13/2017,Second Class,SS-20410,Consumer,OFF-AP-10002578,8,195.68,4,0,50.8768
CA-2017-127726,9/11/2017,9/13/2017,Second Class,SS-20410,Consumer,OFF-FA-10000992,19,14.2,4,0,6.674
CA-2017-110198,5/1/2017,5/2/2017,First Class,AG-10900,Consumer,FUR-BO-10001798,18,314.352,3,0.2,-15.7176
CA-2017-110198,5/1/2017,5/2/2017,First Class,AG-10900,Consumer,OFF-LA-10004409,2,4.608,2,0.2,1.4976
CA-2017-130715,9/16/2017,9/20/2017,Standard Class,CY-12745,Corporate,OFF-FA-10000621,7,17.9,5,0,8.771
CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,Corporate,OFF-BI-10003196,13,2.992,1,0.2,1.122
CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,Corporate,OFF-BI-10003727,3,20.064,6,0.2,7.0224
CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,Corporate,OFF-PA-10003228,5,146.73,3,0,68.9631
CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,Corporate,OFF-LA-10002787,19,18.75,5,0,9
CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,Corporate,TEC-PH-10001305,11,117.576,3,0.2,11.7576
CA-2016-119123,3/13/2016,3/18/2016,Standard Class,DB-13360,Home Office,OFF-BI-10001036,6,51.184,7,0.2,19.194
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,FUR-TA-10001086,4,455.97,5,0.4,-106.393
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,OFF-BI-10001525,9,5.715,5,0.7,-4.7625
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,TEC-PH-10000526,5,57.594,1,0.4,-11.5188
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,FUR-FU-10004973,18,30.144,2,0.2,8.2896
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,FUR-CH-10003981,3,899.43,5,0.3,-12.849
CA-2016-114860,12/22/2016,12/28/2016,Standard Class,DN-13690,Consumer,FUR-FU-10000277,3,842.72,8,0,202.2528
CA-2016-114860,12/22/2016,12/28/2016,Standard Class,DN-13690,Consumer,FUR-FU-10001934,10,41.96,2,0,10.9096
CA-2016-159009,9/23/2016,9/27/2016,Standard Class,DP-13105,Corporate,OFF-BI-10004970,16,13.216,4,0.2,4.4604
CA-2016-159009,9/23/2016,9/27/2016,Standard Class,DP-13105,Corporate,FUR-CH-10003396,11,184.752,3,0.2,-20.7846
CA-2017-148411,9/24/2017,9/26/2017,First Class,RO-19780,Consumer,FUR-CH-10003973,19,520.464,2,0.3,-14.8704
CA-2017-148411,9/24/2017,9/26/2017,First Class,RO-19780,Consumer,OFF-PA-10002109,13,11.424,3,0.2,3.7128
CA-2015-110324,12/1/2015,12/5/2015,Standard Class,MA-17560,Home Office,OFF-PA-10001826,18,19.44,3,0,9.3312
CA-2015-110324,12/1/2015,12/5/2015,Standard Class,MA-17560,Home Office,OFF-AR-10000823,4,3.64,2,0,1.0192
CA-2015-110324,12/1/2015,12/5/2015,Standard Class,MA-17560,Home Office,OFF-PA-10001776,16,18.54,2,0,8.7138
CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,Corporate,OFF-BI-10003676,13,43.12,5,0.2,15.092
CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,Corporate,FUR-TA-10001095,2,313.722,3,0.4,-99.3453
CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,Corporate,FUR-FU-10000747,3,45.98,1,0,7.8166
CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,Corporate,OFF-ST-10004337,14,428.68,7,0,0
CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970,Home Office,OFF-BI-10004410,16,30.576,6,0.2,10.3194
CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970,Home Office,OFF-FA-10004838,9,13.02,7,0,0.3906
CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970,Home Office,FUR-FU-10002364,14,22.14,3,0,6.4206
CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970,Home Office,OFF-ST-10001809,18,359.32,4,0,7.1864
US-2014-166828,8/22/2014,8/25/2014,First Class,JF-15415,Consumer,OFF-PA-10001846,6,11.56,2,0,5.6644
CA-2014-108147,6/8/2014,6/13/2014,Standard Class,RD-19480,Consumer,OFF-BI-10003876,13,68.48,2,0.2,25.68
CA-2014-108147,6/8/2014,6/13/2014,Standard Class,RD-19480,Consumer,OFF-ST-10003470,1,1676.88,6,0,83.844
CA-2016-154998,4/7/2016,4/9/2016,First Class,ES-14080,Corporate,OFF-PA-10004243,13,37.94,2,0,18.2112
CA-2017-113460,11/7/2017,11/9/2017,Second Class,KN-16390,Corporate,FUR-CH-10000422,20,272.97,3,0,43.6752
CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760,Corporate,FUR-FU-10002506,17,41.568,4,0.2,-4.1568
CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760,Corporate,FUR-CH-10000863,2,317.058,3,0.3,-86.0586
CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760,Corporate,OFF-FA-10002988,19,8.04,5,0.2,2.9145
CA-2017-102820,5/7/2017,5/11/2017,Standard Class,CS-11950,Consumer,TEC-PH-10003437,2,419.944,7,0.2,52.493
CA-2016-149671,6/5/2016,6/9/2016,Standard Class,KB-16600,Corporate,OFF-SU-10002537,10,61.38,6,0,15.9588
CA-2015-126347,12/14/2015,12/19/2015,Second Class,AJ-10945,Consumer,TEC-AC-10003063,9,50,2,0,10.5
CA-2017-108756,12/25/2017,12/29/2017,Standard Class,PO-18865,Consumer,TEC-AC-10003237,18,31.8,3,0,13.674
CA-2017-155362,12/17/2017,12/21/2017,Standard Class,DP-13105,Corporate,OFF-ST-10001031,15,32.56,2,0,8.4656
CA-2016-117625,5/10/2016,5/15/2016,Standard Class,GM-14500,Consumer,OFF-EN-10001535,19,7.072,2,0.2,2.3868
CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,Consumer,OFF-PA-10001295,2,45.528,3,0.2,15.9348
CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,Consumer,FUR-CH-10004698,12,64.784,1,0.2,6.4784
CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,Consumer,OFF-ST-10000078,8,424.272,2,0.2,-10.6068
CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,Consumer,OFF-AR-10001868,18,1.344,1,0.2,0.504
CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,Consumer,OFF-ST-10004950,11,83.92,5,0.2,-1.049
CA-2017-100433,8/11/2017,8/16/2017,Standard Class,SJ-20125,Home Office,OFF-PA-10003441,1,25.92,4,0,12.4416
CA-2017-163097,8/27/2017,8/31/2017,Standard Class,SF-20200,Consumer,FUR-FU-10004973,3,120.576,8,0.2,33.1584
US-2017-127292,1/19/2017,1/23/2017,Standard Class,RM-19375,Consumer,OFF-PA-10000157,4,79.92,4,0,37.5624
US-2017-127292,1/19/2017,1/23/2017,Standard Class,RM-19375,Consumer,OFF-PA-10001970,9,12.28,1,0,5.7716
US-2017-127292,1/19/2017,1/23/2017,Standard Class,RM-19375,Consumer,OFF-AP-10000828,18,542.94,3,0,152.0232
US-2017-127292,1/19/2017,1/23/2017,Standard Class,RM-19375,Consumer,OFF-EN-10001509,15,2.04,1,0,0.9588
CA-2015-163734,6/19/2015,6/24/2015,Standard Class,KM-16375,Home Office,OFF-ST-10003692,3,228.92,5,0.2,14.3075
CA-2017-162474,3/13/2017,3/16/2017,First Class,FH-14275,Corporate,TEC-PH-10004700,13,7.992,1,0.2,2.5974
CA-2015-130848,10/25/2015,10/25/2015,Same Day,DG-13300,Corporate,FUR-CH-10000422,20,582.336,8,0.2,-29.1168
CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Consumer,TEC-PH-10003484,7,629.95,5,0,157.4875
CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Consumer,FUR-CH-10001394,11,631.782,2,0.1,140.396
CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Consumer,FUR-BO-10002213,6,801.568,2,0.2,-10.0196
CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Consumer,OFF-LA-10002762,15,75.18,6,0,35.3346
CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Consumer,OFF-AP-10003842,7,30.98,1,0,8.0548
CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Consumer,TEC-PH-10003072,10,1349.91,9,0,661.4559
CA-2016-103128,11/11/2016,11/15/2016,Standard Class,SC-20845,Consumer,OFF-AR-10003394,5,14.112,6,0.2,1.2348
CA-2015-167696,9/16/2015,9/21/2015,Standard Class,BD-11500,Consumer,OFF-EN-10001539,6,31.12,4,0,14.6264
CA-2014-159814,6/24/2014,6/28/2014,Standard Class,LP-17080,Consumer,FUR-FU-10001731,8,4.272,2,0.2,0.9612
CA-2016-105459,8/12/2016,8/17/2016,Second Class,NP-18700,Consumer,FUR-TA-10001095,3,209.148,2,0.4,-66.2302
CA-2016-105459,8/12/2016,8/17/2016,Second Class,NP-18700,Consumer,OFF-ST-10000078,20,1591.02,6,0,286.3836
CA-2017-141663,4/13/2017,4/17/2017,Standard Class,DP-13105,Corporate,OFF-FA-10004076,17,7.92,5,0.2,1.683
CA-2014-152618,3/14/2014,3/17/2014,First Class,RB-19465,Home Office,TEC-MA-10003626,12,574.91,2,0.3,156.047
CA-2014-152618,3/14/2014,3/17/2014,First Class,RB-19465,Home Office,OFF-PA-10001215,10,8.448,2,0.2,2.64
CA-2017-162789,9/22/2017,9/24/2017,Second Class,LC-17140,Consumer,TEC-AC-10002842,18,1071,9,0,171.36
CA-2017-162789,9/22/2017,9/24/2017,Second Class,LC-17140,Consumer,FUR-FU-10004864,3,12.07,1,0,3.9831
US-2017-110149,12/10/2017,12/13/2017,First Class,WB-21850,Consumer,OFF-BI-10000014,8,3.273,1,0.7,-2.5093
US-2017-110149,12/10/2017,12/13/2017,First Class,WB-21850,Consumer,FUR-FU-10001475,6,87.92,5,0.2,15.386
CA-2016-108959,3/10/2016,3/14/2016,Second Class,MH-17785,Corporate,OFF-ST-10001272,15,104.696,1,0.2,6.5435
CA-2015-164777,1/27/2015,1/29/2015,First Class,SC-20305,Consumer,FUR-CH-10002024,7,2803.92,5,0.2,0
CA-2016-132017,9/26/2016,9/27/2016,First Class,MH-17620,Corporate,OFF-BI-10004001,6,6.816,2,0.8,-11.5872
